utilization.type,state,year,quarter,suppression,proper_ndc,gennme,prodnme,numberrx,yearQuarter
MCOU,WA,2017,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017
MCOU,AZ,2017,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.75
FFSU,MO,2017,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.75
MCOU,UT,2017,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.5
MCOU,NJ,2017,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.75
MCOU,CO,2017,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017
FFSU,UT,2017,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.5
FFSU,MA,2017,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.25
FFSU,IL,2017,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017
MCOU,OR,2017,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.5
MCOU,IN,2017,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.75
FFSU,OH,2017,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.75
MCOU,PA,2017,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.75
MCOU,NE,2017,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.25
FFSU,WY,2017,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.25
MCOU,DC,2017,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017
MCOU,NJ,2017,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.25
MCOU,PA,2017,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.5
MCOU,NE,2017,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.75
FFSU,IL,2017,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.75
FFSU,MT,2017,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017
MCOU,VA,2017,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017
FFSU,UT,2017,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017
MCOU,FL,2017,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.75
FFSU,MD,2017,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.5
MCOU,DC,2017,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.25
MCOU,FL,2017,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017
FFSU,MO,2017,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.25
FFSU,MD,2017,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.25
FFSU,CO,2017,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.5
MCOU,IN,2017,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.25
MCOU,UT,2017,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017
MCOU,WA,2017,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.5
FFSU,IN,2017,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017
FFSU,OH,2017,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.5
MCOU,CA,2017,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.75
MCOU,UT,2017,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.25
MCOU,HI,2017,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.5
MCOU,IL,2017,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.25
FFSU,WY,2017,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017
MCOU,WV,2017,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.25
FFSU,AK,2017,1,F,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,22,2017
MCOU,AZ,2017,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.5
FFSU,NV,2017,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.75
FFSU,AK,2017,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.25
FFSU,NY,2017,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.5
MCOU,IA,2017,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017
FFSU,TX,2017,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.25
MCOU,AZ,2017,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.25
FFSU,NY,2017,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.25
MCOU,MA,2017,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.75
MCOU,SC,2017,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.25
MCOU,WV,2017,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017
MCOU,MS,2017,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017
MCOU,NM,2017,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017
FFSU,TX,2017,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017
FFSU,CA,2017,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.75
FFSU,PA,2017,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017
FFSU,MA,2017,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017
MCOU,KS,2017,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.75
FFSU,VT,2017,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017
FFSU,MA,2017,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.5
MCOU,NE,2017,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017
MCOU,MA,2017,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.5
MCOU,SC,2017,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017
MCOU,AZ,2017,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017
MCOU,VA,2017,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.25
MCOU,NM,2017,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.5
FFSU,WI,2017,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.5
FFSU,IL,2017,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.25
MCOU,NJ,2017,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017
FFSU,NV,2017,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.5
FFSU,MT,2017,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.25
MCOU,SC,2017,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.5
FFSU,MT,2017,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.75
FFSU,NV,2017,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.25
MCOU,RI,2017,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.25
MCOU,GA,2017,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017
MCOU,NV,2017,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.5
MCOU,VA,2017,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.5
MCOU,NE,2017,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.5
MCOU,KS,2017,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.5
MCOU,WA,2017,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.25
FFSU,MN,2017,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017
FFSU,CO,2017,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.25
MCOU,VA,2017,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.75
MCOU,NM,2017,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.75
FFSU,CO,2017,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017
FFSU,NV,2017,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017
FFSU,MT,2017,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.5
MCOU,NJ,2017,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.5
MCOU,FL,2017,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.25
FFSU,WY,2017,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.75
MCOU,NV,2017,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017
FFSU,MO,2017,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.5
FFSU,MD,2017,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017
MCOU,TX,2017,2,F,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,83,2017.25
MCOU,NM,2017,2,F,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,17,2017.25
MCOU,OH,2017,3,F,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,30,2017.5
MCOU,OH,2017,4,F,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,22,2017.75
FFSU,CT,2017,3,F,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,24,2017.5
MCOU,OR,2017,1,F,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,13,2017
FFSU,CT,2017,2,F,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,34,2017.25
MCOU,PA,2017,1,F,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,13,2017
FFSU,NC,2017,1,F,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,23,2017
MCOU,OH,2017,2,F,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,55,2017.25
MCOU,KY,2017,2,F,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,30,2017.25
FFSU,NC,2017,3,F,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,24,2017.5
FFSU,CT,2017,1,F,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,19,2017
FFSU,NC,2017,4,F,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,14,2017.75
MCOU,KS,2017,2,F,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,20,2017.25
FFSU,IL,2017,3,F,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,17,2017.5
MCOU,NY,2017,1,F,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,204,2017
MCOU,CA,2017,2,F,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,41,2017.25
MCOU,OH,2017,1,F,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,66,2017
FFSU,NC,2017,2,F,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,22,2017.25
MCOU,MI,2017,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017.75
FFSU,CA,2017,2,F,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,21,2017.25
MCOU,CA,2017,1,F,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,55,2017
FFSU,CA,2017,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2017
MCOU,CA,2017,3,F,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,22,2017.5
MCOU,NY,2018,3,F,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,41,2018.5
MCOU,KY,2018,1,F,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,41,2018
MCOU,NJ,2018,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018
MCOU,CA,2018,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018.25
MCOU,MI,2018,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018
MCOU,CA,2018,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018.75
MCOU,NY,2018,4,F,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,49,2018.75
MCOU,NE,2018,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018.25
MCOU,FL,2018,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018
FFSU,CA,2018,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018.5
FFSU,IL,2018,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018
MCOU,MA,2018,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018.75
MCOU,CA,2018,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018.5
MCOU,NJ,2018,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018.25
FFSU,UT,2018,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018
FFSU,MO,2018,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018
MCOU,AZ,2018,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018.75
MCOU,OR,2018,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018
MCOU,MN,2018,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018.25
FFSU,NV,2018,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018
MCOU,MN,2018,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018.5
MCOU,IA,2018,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018
MCOU,AZ,2018,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018.5
MCOU,MI,2018,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018.75
MCOU,MA,2018,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018.25
MCOU,GA,2018,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018.75
MCOU,KY,2018,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018.75
MCOU,IN,2018,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018
MCOU,MA,2018,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018.5
FFSU,WY,2018,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018
MCOU,KY,2018,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018.25
FFSU,CT,2018,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018
MCOU,DE,2018,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018
MCOU,WA,2018,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018
MCOU,PA,2018,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018
MCOU,NM,2018,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018.75
MCOU,AZ,2018,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018.25
FFSU,CA,2018,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018.75
MCOU,AZ,2018,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018
MCOU,NM,2018,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018.25
FFSU,NY,2018,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018
FFSU,MN,2018,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018
MCOU,NE,2018,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018.75
FFSU,CA,2018,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018.25
MCOU,VA,2018,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018.5
MCOU,MN,2018,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018
MCOU,MI,2018,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018.5
MCOU,NM,2018,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018
MCOU,MI,2018,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018.25
MCOU,OH,2018,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018
MCOU,NY,2018,2,F,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,76,2018.25
FFSU,NC,2018,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018
MCOU,IL,2018,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018
MCOU,GA,2018,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018.5
MCOU,KY,2018,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018.5
FFSU,CA,2018,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018
MCOU,MN,2018,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018.75
FFSU,MA,2018,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018
MCOU,VA,2018,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018.75
MCOU,KS,2018,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018
MCOU,NY,2018,1,F,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,117,2018
MCOU,DC,2018,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018.75
MCOU,CA,2018,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2018
MCOU,MI,2019,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2019.25
MCOU,NE,2019,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2019.75
MCOU,NY,2019,2,F,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,36,2019.25
MCOU,NE,2019,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2019
MCOU,VA,2019,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2019.25
MCOU,KY,2019,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2019
MCOU,AZ,2019,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2019.5
MCOU,DC,2019,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2019
MCOU,NM,2019,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2019
MCOU,KY,2019,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2019.5
MCOU,MA,2019,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2019
FFSU,CA,2019,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2019
MCOU,VA,2019,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2019
MCOU,OR,2019,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2019
MCOU,CA,2019,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2019
FFSU,NY,2019,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2019
MCOU,MI,2019,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2019
MCOU,HI,2019,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2019
MCOU,VA,2019,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2019.5
MCOU,MN,2019,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2019.25
MCOU,AZ,2019,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2019
MCOU,MN,2019,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2019
MCOU,GA,2019,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2019.5
MCOU,MA,2019,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2019.25
MCOU,MA,2019,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2019.5
MCOU,MA,2019,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2019.75
MCOU,MI,2019,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2019.75
MCOU,MN,2019,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2019.75
MCOU,KY,2019,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2019.75
MCOU,VA,2019,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2019.75
MCOU,MN,2019,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2019.5
MCOU,KY,2019,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2019.25
MCOU,NY,2019,1,F,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,33,2019
MCOU,MI,2020,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2020
MCOU,MN,2020,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2020.25
MCOU,MN,2020,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2020
MCOU,VA,2020,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2020.75
MCOU,MA,2020,4,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2020.75
MCOU,MA,2020,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2020
MCOU,MA,2020,2,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2020.25
MCOU,MA,2020,3,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2020.5
MCOU,VA,2021,1,T,00069046912,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2021
MCOU,WI,2012,1,T,00069046956,Varenicline,CHANTIX,0,2012
MCOU,HI,2012,1,T,00069046956,Varenicline,CHANTIX,0,2012
MCOU,GA,2012,4,T,00069046956,Varenicline,CHANTIX,0,2012.75
FFSU,RI,2012,3,T,00069046956,Varenicline,CHANTIX,0,2012.5
FFSU,RI,2012,2,T,00069046956,Varenicline,CHANTIX,0,2012.25
FFSU,KY,2012,3,T,00069046956,Varenicline,CHANTIX,0,2012.5
MCOU,MN,2012,3,F,00069046956,Varenicline,CHANTIX,1091,2012.5
MCOU,VA,2012,4,F,00069046956,Varenicline,CHANTIX,53,2012.75
FFSU,WY,2012,2,F,00069046956,Varenicline,CHANTIX,16,2012.25
MCOU,OR,2012,1,F,00069046956,Varenicline,CHANTIX,504,2012
FFSU,UT,2012,4,F,00069046956,Varenicline,CHANTIX,92,2012.75
FFSU,IA,2012,2,F,00069046956,Varenicline,CHANTIX,46,2012.25
FFSU,SD,2012,2,F,00069046956,Varenicline,CHANTIX,26,2012.25
FFSU,NC,2012,3,F,00069046956,Varenicline,CHANTIX,501,2012.5
FFSU,LA,2012,1,F,00069046956,Varenicline,CHANTIX,215,2012
MCOU,NM,2012,4,F,00069046956,Varenicline,CHANTIX,77,2012.75
MCOU,FL,2012,2,T,00069046956,Varenicline,CHANTIX,0,2012.25
FFSU,IA,2012,3,F,00069046956,Varenicline,CHANTIX,46,2012.5
FFSU,KY,2012,1,T,00069046956,Varenicline,CHANTIX,0,2012
FFSU,MT,2012,3,F,00069046956,Varenicline,CHANTIX,42,2012.5
FFSU,MI,2012,2,F,00069046956,Varenicline,CHANTIX,83,2012.25
FFSU,NJ,2012,4,F,00069046956,Varenicline,CHANTIX,38,2012.75
FFSU,CT,2012,2,F,00069046956,Varenicline,CHANTIX,364,2012.25
FFSU,NE,2012,1,F,00069046956,Varenicline,CHANTIX,28,2012
MCOU,CA,2012,3,F,00069046956,Varenicline,CHANTIX,164,2012.5
FFSU,DE,2012,3,T,00069046956,Varenicline,CHANTIX,0,2012.5
FFSU,VA,2012,4,F,00069046956,Varenicline,CHANTIX,25,2012.75
MCOU,KY,2012,1,F,00069046956,Varenicline,CHANTIX,144,2012
FFSU,TX,2012,1,F,00069046956,Varenicline,CHANTIX,516,2012
FFSU,KS,2012,4,F,00069046956,Varenicline,CHANTIX,79,2012.75
FFSU,MD,2012,3,F,00069046956,Varenicline,CHANTIX,15,2012.5
MCOU,NJ,2012,4,F,00069046956,Varenicline,CHANTIX,152,2012.75
MCOU,MN,2012,2,F,00069046956,Varenicline,CHANTIX,1176,2012.25
FFSU,WA,2012,2,F,00069046956,Varenicline,CHANTIX,37,2012.25
FFSU,RI,2012,4,T,00069046956,Varenicline,CHANTIX,0,2012.75
FFSU,LA,2012,3,F,00069046956,Varenicline,CHANTIX,286,2012.5
FFSU,NM,2012,2,T,00069046956,Varenicline,CHANTIX,0,2012.25
MCOU,WA,2012,3,F,00069046956,Varenicline,CHANTIX,169,2012.5
MCOU,SC,2012,1,F,00069046956,Varenicline,CHANTIX,50,2012
FFSU,OH,2012,3,F,00069046956,Varenicline,CHANTIX,1038,2012.5
MCOU,NM,2012,3,F,00069046956,Varenicline,CHANTIX,104,2012.5
MCOU,DC,2012,1,F,00069046956,Varenicline,CHANTIX,73,2012
FFSU,MT,2012,2,F,00069046956,Varenicline,CHANTIX,67,2012.25
MCOU,MN,2012,4,F,00069046956,Varenicline,CHANTIX,1055,2012.75
FFSU,MI,2012,4,F,00069046956,Varenicline,CHANTIX,82,2012.75
FFSU,CT,2012,4,F,00069046956,Varenicline,CHANTIX,336,2012.75
FFSU,KY,2012,2,T,00069046956,Varenicline,CHANTIX,0,2012.25
FFSU,ME,2012,2,F,00069046956,Varenicline,CHANTIX,1009,2012.25
FFSU,WY,2012,4,T,00069046956,Varenicline,CHANTIX,0,2012.75
FFSU,AR,2012,3,F,00069046956,Varenicline,CHANTIX,91,2012.5
FFSU,VT,2012,2,F,00069046956,Varenicline,CHANTIX,134,2012.25
MCOU,MI,2012,1,F,00069046956,Varenicline,CHANTIX,238,2012
MCOU,MI,2012,4,F,00069046956,Varenicline,CHANTIX,196,2012.75
